,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali,weekday_en,weekday_fa
233,"2,097,066","2,097,034","2,097,383","2,097,383",2316,0.11%,2024-10-07,1403/07/16,Monday,دوشنبه
234,"2,097,416","2,097,416","2,099,836","2,099,699",14169,0.67%,2024-10-08,1403/07/17,Tuesday,سه‌شنبه
235,"2,099,921","2,099,921","2,114,212","2,113,868",839,0.04%,2024-10-11,1403/07/20,Friday,جمعه
236,"2,116,576","2,113,482","2,120,889","2,114,707",23914,1.14%,2024-10-12,1403/07/21,Saturday,شنبه
237,"2,096,974","2,089,942","2,096,974","2,090,793",21532,1.04%,2024-10-13,1403/07/22,Sunday,یکشنبه
238,"2,069,062","2,069,061","2,069,266","2,069,261",3493,0.17%,2024-10-14,1403/07/23,Monday,دوشنبه
239,"2,067,329","2,065,742","2,069,373","2,065,768",24692,1.21%,2024-10-15,1403/07/24,Tuesday,سه‌شنبه
240,"2,064,094","2,041,076","2,064,094","2,041,076",19962,0.99%,2024-10-18,1403/07/27,Friday,جمعه
241,"2,035,448","2,021,114","2,035,448","2,021,114",13846,0.69%,2024-10-19,1403/07/28,Saturday,شنبه
242,"2,017,821","2,007,264","2,017,821","2,007,268",13512,0.68%,2024-10-20,1403/07/29,Sunday,یکشنبه
243,"2,006,133","1,993,731","2,006,995","1,993,756",22855,1.16%,2024-10-21,1403/07/30,Monday,دوشنبه
244,"1,991,865","1,970,882","1,991,865","1,970,901",24324,1.23%,2024-10-22,1403/08/01,Tuesday,سه‌شنبه
245,"1,973,481","1,973,481","1,995,273","1,995,225",30726,1.54%,2024-10-25,1403/08/04,Friday,جمعه
246,"1,997,921","1,997,921","2,025,953","2,025,951",25645,1.27%,2024-10-26,1403/08/05,Saturday,شنبه
247,"2,032,287","2,032,287","2,051,598","2,051,596",72,-,2024-10-27,1403/08/06,Sunday,یکشنبه
248,"2,057,233","2,051,437","2,061,442","2,051,668",4555,0.22%,2024-10-28,1403/08/07,Monday,دوشنبه
249,"2,049,857","2,043,717","2,056,223","2,056,223",5069,0.25%,2024-10-29,1403/08/08,Tuesday,سه‌شنبه
250,"2,058,226","2,058,226","2,068,975","2,061,292",28528,1.4%,2024-11-01,1403/08/11,Friday,جمعه
251,"2,054,899","2,032,764","2,054,899","2,032,764",14794,0.73%,2024-11-02,1403/08/12,Saturday,شنبه
252,"2,027,180","2,017,647","2,027,180","2,017,970",7024,0.35%,2024-11-03,1403/08/13,Sunday,یکشنبه
253,"2,019,680","2,019,680","2,025,009","2,024,994",7118,0.35%,2024-11-04,1403/08/14,Monday,دوشنبه
254,"2,023,496","2,008,497","2,023,496","2,017,876",36279,1.8%,2024-11-05,1403/08/15,Tuesday,سه‌شنبه
255,"2,022,105","2,022,105","2,054,156","2,054,155",35262,1.72%,2024-11-08,1403/08/18,Friday,جمعه
256,"2,058,313","2,058,313","2,089,432","2,089,417",36868,1.76%,2024-11-09,1403/08/19,Saturday,شنبه
257,"2,105,511","2,105,511","2,126,909","2,126,285",7323,0.34%,2024-11-10,1403/08/20,Sunday,یکشنبه
258,"2,127,085","2,127,085","2,136,901","2,133,608",13361,0.63%,2024-11-11,1403/08/21,Monday,دوشنبه
259,"2,134,924","2,134,924","2,146,976","2,146,969",45490,2.12%,2024-11-12,1403/08/22,Tuesday,سه‌شنبه
260,"2,172,294","2,172,294","2,192,460","2,192,459",19361,0.88%,2024-11-15,1403/08/25,Friday,جمعه
261,"2,212,307","2,211,820","2,216,208","2,211,820",43632,1.97%,2024-11-16,1403/08/26,Saturday,شنبه
262,"2,218,492","2,218,492","2,255,452","2,255,452",14252,0.63%,2024-11-17,1403/08/27,Sunday,یکشنبه
263,"2,263,270","2,263,270","2,276,243","2,269,704",12091,0.54%,2024-11-18,1403/08/28,Monday,دوشنبه
264,"2,264,559","2,253,597","2,264,559","2,257,613",24445,1.08%,2024-11-19,1403/08/29,Tuesday,سه‌شنبه
265,"2,260,736","2,260,736","2,282,058","2,282,058",49136,2.15%,2024-11-22,1403/09/02,Friday,جمعه
266,"2,289,414","2,289,414","2,331,201","2,331,194",57931,2.49%,2024-11-23,1403/09/03,Saturday,شنبه
267,"2,350,059","2,331,194","2,389,125","2,389,125",25851,1.08%,2024-11-24,1403/09/04,Sunday,یکشنبه
268,"2,418,362","2,414,976","2,433,561","2,414,976",11179,0.46%,2024-11-25,1403/09/05,Monday,دوشنبه
269,"2,413,668","2,413,668","2,426,155","2,426,155",11186,0.46%,2024-11-26,1403/09/06,Tuesday,سه‌شنبه
270,"2,431,898","2,414,969","2,444,039","2,414,969",15520,0.65%,2024-11-29,1403/09/09,Friday,جمعه
271,"2,406,977","2,399,449","2,414,969","2,399,449",60959,2.54%,2024-11-30,1403/09/10,Saturday,شنبه
272,"2,417,559","2,417,559","2,460,408","2,460,408",28952,1.18%,2024-12-01,1403/09/11,Sunday,یکشنبه
273,"2,487,583","2,460,408","2,496,688","2,489,360",112417,4.52%,2024-12-02,1403/09/12,Monday,دوشنبه
274,"2,601,777","2,601,777","2,601,777","2,601,777",51640,1.98%,2024-12-03,1403/09/13,Tuesday,سه‌شنبه
275,"2,653,417","2,653,417","2,653,417","2,653,417",32935,1.24%,2024-12-14,1403/09/24,Saturday,شنبه
276,"2,653,417","2,653,417","2,689,757","2,686,352",12368,0.46%,2024-12-15,1403/09/25,Sunday,یکشنبه
277,"2,698,449","2,673,984","2,698,449","2,673,984",6505,0.24%,2024-12-16,1403/09/26,Monday,دوشنبه
278,"2,676,887","2,676,887","2,680,490","2,680,489",58363,2.18%,2024-12-17,1403/09/27,Tuesday,سه‌شنبه
279,"2,736,691","2,736,691","2,738,853","2,738,852",24788,0.91%,2024-12-20,1403/09/30,Friday,جمعه
280,"2,759,940","2,757,589","2,765,122","2,763,640",35597,1.29%,2024-12-21,1403/10/01,Saturday,شنبه
281,"2,770,956","2,770,956","2,799,264","2,799,237",47931,1.71%,2024-12-22,1403/10/02,Sunday,یکشنبه
282,"2,825,416","2,825,416","2,848,683","2,847,168",1732,0.06%,2024-12-23,1403/10/03,Monday,دوشنبه
283,"2,868,802","2,848,893","2,871,714","2,848,900",21482,0.76%,2024-12-24,1403/10/04,Tuesday,سه‌شنبه
284,"2,852,993","2,827,418","2,852,993","2,827,418",49685,1.79%,2024-12-27,1403/10/07,Friday,جمعه
285,"2,808,008","2,777,651","2,808,008","2,777,733",42892,1.57%,2024-12-28,1403/10/08,Saturday,شنبه
286,"2,753,190","2,734,644","2,753,190","2,734,841",24580,0.9%,2024-12-29,1403/10/09,Sunday,یکشنبه
287,"2,738,873","2,738,873","2,760,412","2,759,421",28789,1.04%,2024-12-30,1403/10/10,Monday,دوشنبه
288,"2,771,920","2,771,920","2,788,214","2,788,210",61730,2.21%,2024-12-31,1403/10/11,Tuesday,سه‌شنبه
289,"2,803,633","2,803,633","2,849,940","2,849,940",18432,0.65%,2025-01-03,1403/10/14,Friday,جمعه
290,"2,865,537","2,865,537","2,872,271","2,868,372",3885,0.14%,2025-01-04,1403/10/15,Saturday,شنبه
291,"2,853,411","2,853,411","2,872,257","2,872,257",49906,1.74%,2025-01-05,1403/10/16,Sunday,یکشنبه
292,"2,902,287","2,902,287","2,922,168","2,922,163",22474,0.77%,2025-01-06,1403/10/17,Monday,دوشنبه
293,"2,937,911","2,937,911","2,945,880","2,944,637",33633,1.16%,2025-01-07,1403/10/18,Tuesday,سه‌شنبه
294,"2,937,484","2,911,004","2,937,484","2,911,004",53693,1.88%,2025-01-10,1403/10/21,Friday,جمعه
295,"2,875,739","2,857,311","2,875,739","2,857,311",9342,0.33%,2025-01-11,1403/10/22,Saturday,شنبه
296,"2,852,560","2,852,560","2,866,796","2,866,653",431,0.02%,2025-01-12,1403/10/23,Sunday,یکشنبه
297,"2,879,532","2,866,222","2,879,770","2,866,222",50581,1.8%,2025-01-14,1403/10/25,Tuesday,سه‌شنبه
298,"2,854,568","2,815,641","2,854,568","2,815,641",14673,0.52%,2025-01-17,1403/10/28,Friday,جمعه
299,"2,802,779","2,800,967","2,808,796","2,800,968",42057,1.52%,2025-01-18,1403/10/29,Saturday,شنبه
300,"2,804,719","2,758,911","2,804,719","2,758,911",2094,0.08%,2025-01-19,1403/10/30,Sunday,یکشنبه
301,"2,755,875","2,749,084","2,761,016","2,761,005",53322,1.93%,2025-01-20,1403/11/01,Monday,دوشنبه
302,"2,805,652","2,805,652","2,814,327","2,814,327",25981,0.92%,2025-01-21,1403/11/02,Tuesday,سه‌شنبه
303,"2,837,852","2,837,852","2,840,528","2,840,308",19242,0.68%,2025-01-24,1403/11/05,Friday,جمعه
304,"2,845,829","2,821,066","2,845,829","2,821,066",13460,0.48%,2025-01-25,1403/11/06,Saturday,شنبه
305,"2,803,747","2,803,747","2,813,410","2,807,606",6171,0.22%,2025-01-26,1403/11/07,Sunday,یکشنبه
306,"2,814,052","2,801,434","2,814,052","2,801,435",37320,1.35%,2025-01-28,1403/11/09,Tuesday,سه‌شنبه
307,"2,781,672","2,760,041","2,781,672","2,764,115",12719,0.46%,2025-01-31,1403/11/12,Friday,جمعه
308,"2,771,036","2,771,036","2,777,082","2,776,834",3655,0.13%,2025-02-01,1403/11/13,Saturday,شنبه
309,"2,782,373","2,778,822","2,782,373","2,780,489",23729,0.85%,2025-02-02,1403/11/14,Sunday,یکشنبه
310,"2,805,308","2,804,218","2,805,912","2,804,218",184,0.01%,2025-02-03,1403/11/15,Monday,دوشنبه
311,"2,790,852","2,790,852","2,804,035","2,804,034",17632,0.63%,2025-02-04,1403/11/16,Tuesday,سه‌شنبه
312,"2,830,006","2,821,666","2,832,893","2,821,666",37323,1.34%,2025-02-08,1403/11/20,Saturday,شنبه
313,"2,822,919","2,784,343","2,826,134","2,784,343",57779,2.12%,2025-02-10,1403/11/22,Monday,دوشنبه
314,"2,746,962","2,726,528","2,746,962","2,726,564",47679,1.78%,2025-02-14,1403/11/26,Friday,جمعه
315,"2,691,158","2,678,631","2,691,158","2,678,885",22155,0.83%,2025-02-15,1403/11/27,Saturday,شنبه
316,"2,685,641","2,685,641","2,704,070","2,701,040",18298,0.68%,2025-02-16,1403/11/28,Sunday,یکشنبه
317,"2,703,890","2,703,890","2,720,519","2,719,338",12890,0.47%,2025-02-17,1403/11/29,Monday,دوشنبه
318,"2,722,797","2,722,797","2,732,229","2,732,228",18102,0.67%,2025-02-18,1403/11/30,Tuesday,سه‌شنبه
319,"2,735,596","2,714,121","2,735,596","2,714,126",21697,0.8%,2025-02-21,1403/12/03,Friday,جمعه
320,"2,718,425","2,718,425","2,735,823","2,735,823",56864,2.08%,2025-02-22,1403/12/04,Saturday,شنبه
321,"2,747,580","2,747,580","2,792,687","2,792,687",48269,1.73%,2025-02-23,1403/12/05,Sunday,یکشنبه
322,"2,817,109","2,817,109","2,843,874","2,840,956",3012,0.11%,2025-02-24,1403/12/06,Monday,دوشنبه
323,"2,841,828","2,830,776","2,844,106","2,843,968",10346,0.36%,2025-02-25,1403/12/07,Tuesday,سه‌شنبه
324,"2,845,515","2,844,042","2,862,592","2,854,314",16633,0.58%,2025-02-28,1403/12/10,Friday,جمعه
325,"2,855,274","2,855,274","2,875,906","2,870,947",57493,2.04%,2025-03-01,1403/12/11,Saturday,شنبه
326,"2,836,624","2,813,447","2,836,624","2,813,454",8110,0.29%,2025-03-02,1403/12/12,Sunday,یکشنبه
327,"2,817,591","2,805,344","2,828,040","2,805,344",15374,0.55%,2025-03-03,1403/12/13,Monday,دوشنبه
328,"2,800,612","2,783,394","2,800,612","2,789,970",33000,1.2%,2025-03-04,1403/12/14,Tuesday,سه‌شنبه
329,"2,791,846","2,754,412","2,791,846","2,756,970",34796,1.28%,2025-03-07,1403/12/17,Friday,جمعه
330,"2,745,930","2,720,721","2,745,930","2,722,174",2598,0.1%,2025-03-08,1403/12/18,Saturday,شنبه
331,"2,727,123","2,724,772","2,740,802","2,724,772",36269,1.35%,2025-03-09,1403/12/19,Sunday,یکشنبه
332,"2,723,207","2,688,503","2,723,233","2,688,503",6157,0.23%,2025-03-10,1403/12/20,Monday,دوشنبه
333,"2,683,171","2,678,174","2,695,138","2,694,660",42769,1.59%,2025-03-11,1403/12/21,Tuesday,سه‌شنبه
334,"2,712,331","2,712,331","2,737,429","2,737,429",16232,0.59%,2025-03-14,1403/12/24,Friday,جمعه
335,"2,747,979","2,747,966","2,754,280","2,753,661",9551,0.35%,2025-03-15,1403/12/25,Saturday,شنبه
336,"2,750,002","2,743,929","2,751,169","2,744,110",34433,1.27%,2025-03-16,1403/12/26,Sunday,یکشنبه
337,"2,724,717","2,708,411","2,724,717","2,709,677",411,0.02%,2025-03-17,1403/12/27,Monday,دوشنبه
338,"2,710,088","2,710,088","2,710,088","2,710,088",30628,1.13%,2025-03-21,1404/01/01,Friday,جمعه
339,"2,715,381","2,715,381","2,740,716","2,740,716",25574,0.93%,2025-03-24,1404/01/04,Monday,دوشنبه
340,"2,752,731","2,752,731","2,768,119","2,766,290",11767,0.43%,2025-03-25,1404/01/05,Tuesday,سه‌شنبه
341,"2,768,675","2,764,865","2,778,210","2,778,057",32649,1.18%,2025-03-28,1404/01/08,Friday,جمعه
342,"2,782,706","2,782,706","2,810,709","2,810,706",15380,0.55%,2025-03-29,1404/01/09,Saturday,شنبه
343,"2,802,368","2,794,014","2,802,368","2,795,326",21506,0.78%,2025-04-04,1404/01/15,Friday,جمعه
344,"2,790,322","2,773,820","2,790,322","2,773,820",26960,0.98%,2025-04-05,1404/01/16,Saturday,شنبه
345,"2,769,058","2,746,686","2,769,058","2,746,860",59242,2.16%,2025-04-06,1404/01/17,Sunday,یکشنبه
346,"2,768,918","2,746,860","2,806,102","2,806,102",24436,0.87%,2025-04-07,1404/01/18,Monday,دوشنبه
347,"2,839,141","2,830,538","2,843,400","2,830,538",15259,0.54%,2025-04-08,1404/01/19,Tuesday,سه‌شنبه
348,"2,837,481","2,837,481","2,847,426","2,845,797",62850,2.21%,2025-04-11,1404/01/22,Friday,جمعه
349,"2,871,548","2,871,548","2,908,647","2,908,647",62564,2.15%,2025-04-12,1404/01/23,Saturday,شنبه
350,"2,933,129","2,908,647","2,971,212","2,971,211",27608,0.94%,2025-04-13,1404/01/24,Sunday,یکشنبه
351,"2,976,657","2,943,603","2,976,657","2,943,603",23301,0.79%,2025-04-14,1404/01/25,Monday,دوشنبه
352,"2,945,475","2,945,475","2,967,524","2,966,904",45963,1.55%,2025-04-15,1404/01/26,Tuesday,سه‌شنبه
353,"2,979,628","2,979,628","3,012,867","3,012,867",65056,2.16%,2025-04-18,1404/01/29,Friday,جمعه
354,"3,029,949","3,029,949","3,077,925","3,077,923",59404,1.93%,2025-04-19,1404/01/30,Saturday,شنبه
355,"3,099,208","3,099,208","3,142,776","3,137,327",4696,0.15%,2025-04-20,1404/01/31,Sunday,یکشنبه
356,"3,123,750","3,116,248","3,132,632","3,132,631",4102,0.13%,2025-04-21,1404/02/01,Monday,دوشنبه
357,"3,123,151","3,122,811","3,136,734","3,136,733",15179,0.48%,2025-04-22,1404/02/02,Tuesday,سه‌شنبه
358,"3,155,808","3,149,242","3,161,453","3,151,912",34671,1.11%,2025-04-25,1404/02/05,Friday,جمعه
359,"3,123,895","3,101,914","3,123,895","3,117,241",12336,0.4%,2025-04-26,1404/02/06,Saturday,شنبه
360,"3,133,684","3,129,577","3,147,213","3,129,577",6728,0.21%,2025-04-27,1404/02/07,Sunday,یکشنبه
361,"3,126,944","3,121,675","3,137,681","3,136,305",42344,1.35%,2025-04-28,1404/02/08,Monday,دوشنبه
362,"3,147,499","3,147,499","3,178,649","3,178,649",61851,1.98%,2025-04-29,1404/02/09,Tuesday,سه‌شنبه
363,"3,138,893","3,116,798","3,138,893","3,116,798",24001,0.78%,2025-05-02,1404/02/12,Friday,جمعه
364,"3,089,260","3,084,561","3,092,798","3,092,797",4811,0.16%,2025-05-03,1404/02/13,Saturday,شنبه
365,"3,114,947","3,097,607","3,122,726","3,097,608",13211,0.43%,2025-05-04,1404/02/14,Sunday,یکشنبه
366,"3,105,730","3,091,515","3,111,037","3,110,819",58685,1.89%,2025-05-05,1404/02/15,Monday,دوشنبه
367,"3,136,063","3,136,063","3,173,078","3,169,504",53996,1.73%,2025-05-06,1404/02/16,Tuesday,سه‌شنبه
368,"3,150,111","3,115,508","3,150,111","3,115,508",24416,0.79%,2025-05-09,1404/02/19,Friday,جمعه
369,"3,111,254","3,091,074","3,111,254","3,091,092",79796,2.58%,2025-05-10,1404/02/20,Saturday,شنبه
370,"3,118,921","3,118,921","3,170,890","3,170,888",35957,1.13%,2025-05-11,1404/02/21,Sunday,یکشنبه
371,"3,194,473","3,194,473","3,206,922","3,206,845",30098,0.94%,2025-05-12,1404/02/22,Monday,دوشنبه
372,"3,216,498","3,214,177","3,236,945","3,236,943",4330,0.13%,2025-05-13,1404/02/23,Tuesday,سه‌شنبه
373,"3,247,711","3,241,273","3,259,431","3,241,273",10946,0.34%,2025-05-16,1404/02/26,Friday,جمعه
374,"3,244,670","3,241,273","3,252,219","3,252,219",26658,0.83%,2025-05-17,1404/02/27,Saturday,شنبه
375,"3,252,839","3,225,561","3,252,839","3,225,561",58572,1.85%,2025-05-18,1404/02/28,Sunday,یکشنبه
376,"3,214,642","3,166,988","3,214,642","3,166,989",58871,1.89%,2025-05-19,1404/02/29,Monday,دوشنبه
377,"3,131,798","3,107,016","3,131,798","3,108,118",26265,0.85%,2025-05-20,1404/02/30,Tuesday,سه‌شنبه
378,"3,120,931","3,120,931","3,138,578","3,134,383",32371,1.04%,2025-05-23,1404/03/02,Friday,جمعه
379,"3,136,477","3,102,006","3,136,477","3,102,012",7333,0.24%,2025-05-24,1404/03/03,Saturday,شنبه
380,"3,112,673","3,103,742","3,116,571","3,109,345",24914,0.8%,2025-05-25,1404/03/04,Sunday,یکشنبه
381,"3,119,246","3,119,246","3,134,431","3,134,259",4856,0.16%,2025-05-26,1404/03/05,Monday,دوشنبه
382,"3,135,878","3,129,402","3,136,825","3,129,403",13960,0.45%,2025-05-27,1404/03/06,Tuesday,سه‌شنبه
383,"3,137,945","3,137,945","3,151,031","3,143,363",36369,1.17%,2025-05-30,1404/03/09,Friday,جمعه
384,"3,139,364","3,106,994","3,139,364","3,106,994",18272,0.59%,2025-05-31,1404/03/10,Saturday,شنبه
385,"3,110,694","3,110,694","3,125,928","3,125,266",23311,0.75%,2025-06-01,1404/03/11,Sunday,یکشنبه
386,"3,123,921","3,101,955","3,123,921","3,101,955",60335,1.98%,2025-06-02,1404/03/12,Monday,دوشنبه
387,"3,087,134","3,041,620","3,087,134","3,041,620",5868,0.19%,2025-06-06,1404/03/16,Friday,جمعه
388,"3,037,247","3,029,417","3,037,247","3,035,752",46174,1.54%,2025-06-07,1404/03/17,Saturday,شنبه
389,"3,036,376","2,989,578","3,036,376","2,989,578",1322,0.04%,2025-06-08,1404/03/18,Sunday,یکشنبه
390,"2,990,691","2,984,765","2,993,796","2,988,256",3651,0.12%,2025-06-09,1404/03/19,Monday,دوشنبه
391,"2,989,872","2,984,605","2,993,774","2,984,605",61976,2.12%,2025-06-10,1404/03/20,Tuesday,سه‌شنبه
392,"2,922,629","2,922,629","2,922,629","2,922,629",77886,2.74%,2025-06-27,1404/04/06,Friday,جمعه
393,"2,914,494","2,844,737","2,914,494","2,844,743",55650,2%,2025-06-28,1404/04/07,Saturday,شنبه
394,"2,832,752","2,788,389","2,832,752","2,789,093",57339,2.1%,2025-06-29,1404/04/08,Sunday,یکشنبه
395,"2,771,003","2,731,681","2,771,003","2,731,754",42111,1.57%,2025-06-30,1404/04/09,Monday,دوشنبه
396,"2,673,095","2,673,095","2,689,643","2,689,643",19870,0.74%,2025-07-01,1404/04/10,Tuesday,سه‌شنبه
397,"2,705,424","2,705,424","2,722,722","2,709,513",51275,1.93%,2025-07-06,1404/04/15,Sunday,یکشنبه
398,"2,710,091","2,658,237","2,710,091","2,658,238",20688,0.78%,2025-07-07,1404/04/16,Monday,دوشنبه
399,"2,643,497","2,634,980","2,643,535","2,637,550",40108,1.52%,2025-07-08,1404/04/17,Tuesday,سه‌شنبه
400,"2,653,072","2,653,072","2,677,667","2,677,658",30047,1.12%,2025-07-11,1404/04/20,Friday,جمعه
401,"2,688,367","2,688,367","2,707,720","2,707,705",26555,0.98%,2025-07-12,1404/04/21,Saturday,شنبه
402,"2,712,906","2,712,906","2,734,260","2,734,260",27237,1%,2025-07-14,1404/04/23,Monday,دوشنبه
403,"2,742,808","2,742,808","2,761,510","2,761,497",24195,0.88%,2025-07-15,1404/04/24,Tuesday,سه‌شنبه
404,"2,789,814","2,789,814","2,801,540","2,801,514",22763,0.81%,2025-07-18,1404/04/27,Friday,جمعه
405,"2,809,386","2,809,386","2,824,318","2,824,277",14624,0.52%,2025-07-19,1404/04/28,Saturday,شنبه
406,"2,826,566","2,826,566","2,839,476","2,838,901",5003,0.18%,2025-07-20,1404/04/29,Sunday,یکشنبه
407,"2,841,992","2,841,992","2,846,621","2,843,904",6925,0.24%,2025-07-21,1404/04/30,Monday,دوشنبه
408,"2,838,701","2,835,700","2,839,052","2,836,979",11822,0.42%,2025-07-22,1404/04/31,Tuesday,سه‌شنبه
409,"2,838,324","2,825,126","2,838,564","2,825,157",13876,0.49%,2025-07-25,1404/05/03,Friday,جمعه
410,"2,822,252","2,811,281","2,822,252","2,811,281",42433,1.53%,2025-07-26,1404/05/04,Saturday,شنبه
411,"2,803,212","2,768,501","2,803,212","2,768,848",34959,1.28%,2025-07-27,1404/05/05,Sunday,یکشنبه
412,"2,758,192","2,733,889","2,758,192","2,733,889",52030,1.94%,2025-07-28,1404/05/06,Monday,دوشنبه
413,"2,723,655","2,681,857","2,723,655","2,681,859",26682,1%,2025-07-29,1404/05/07,Tuesday,سه‌شنبه
414,"2,676,053","2,655,177","2,676,053","2,655,177",15756,0.6%,2025-08-01,1404/05/10,Friday,جمعه
415,"2,653,638","2,639,314","2,655,141","2,639,421",14748,0.56%,2025-08-02,1404/05/11,Saturday,شنبه
416,"2,637,325","2,622,958","2,637,325","2,624,673",35245,1.36%,2025-08-03,1404/05/12,Sunday,یکشنبه
417,"2,624,666","2,589,428","2,624,768","2,589,428",34551,1.35%,2025-08-04,1404/05/13,Monday,دوشنبه
418,"2,586,070","2,554,788","2,586,070","2,554,877",-,-,2025-08-05,1404/05/14,Tuesday,سه‌شنبه
419,"2,554,877","2,554,877","2,554,877","2,554,877",16172,0.63%,2025-08-07,1404/05/16,Thursday,پنج‌شنبه
420,"2,574,281","2,571,037","2,575,384","2,571,049",8734,0.34%,2025-08-09,1404/05/18,Saturday,شنبه
421,"2,562,073","2,562,073","2,562,315","2,562,315",641,0.03%,2025-08-10,1404/05/19,Sunday,یکشنبه
422,"2,561,674","2,561,674","2,561,674","2,561,674",51514,2.05%,2025-08-11,1404/05/20,Monday,دوشنبه
423,"2,511,838","2,510,095","2,511,838","2,510,160",43181,1.75%,2025-08-12,1404/05/21,Tuesday,سه‌شنبه
424,"2,503,718","2,466,978","2,503,718","2,466,979",-,-,2025-08-13,1404/05/22,Wednesday,چهارشنبه
425,"2,466,979","2,466,979","2,466,979","2,466,979",12585,0.51%,2025-08-14,1404/05/23,Thursday,پنج‌شنبه
426,"2,459,049","2,447,704","2,459,049","2,454,394",45737,1.86%,2025-08-16,1404/05/25,Saturday,شنبه
427,"2,456,618","2,456,618","2,500,137","2,500,131",13289,0.53%,2025-08-17,1404/05/26,Sunday,یکشنبه
428,"2,515,367","2,513,420","2,524,094","2,513,420",19285,0.77%,2025-08-18,1404/05/27,Monday,دوشنبه
429,"2,511,547","2,494,118","2,511,547","2,494,135",18922,0.76%,2025-08-19,1404/05/28,Tuesday,سه‌شنبه
430,"2,489,369","2,475,206","2,489,369","2,475,213",4246,0.17%,2025-08-20,1404/05/29,Wednesday,چهارشنبه
431,"2,475,011","2,470,950","2,475,011","2,470,967",32929,1.35%,2025-08-23,1404/06/01,Saturday,شنبه
432,"2,470,107","2,438,037","2,470,107","2,438,038",21740,0.9%,2025-08-25,1404/06/03,Monday,دوشنبه
433,"2,430,602","2,415,937","2,430,602","2,416,298",14741,0.61%,2025-08-26,1404/06/04,Tuesday,سه‌شنبه
434,"2,415,973","2,415,878","2,435,081","2,431,039",35345,1.48%,2025-08-27,1404/06/05,Wednesday,چهارشنبه
435,"2,425,346","2,395,527","2,425,346","2,395,694",34456,1.44%,2025-08-30,1404/06/08,Saturday,شنبه
436,"2,403,066","2,403,066","2,430,150","2,430,150",47009,1.93%,2025-08-31,1404/06/09,Sunday,یکشنبه
437,"2,437,860","2,437,860","2,477,161","2,477,159",46380,1.87%,2025-09-02,1404/06/11,Tuesday,سه‌شنبه
438,"2,496,903","2,496,903","2,523,539","2,523,539",19312,0.77%,2025-09-03,1404/06/12,Wednesday,چهارشنبه
439,"2,540,313","2,540,313","2,550,446","2,542,851",27805,1.09%,2025-09-06,1404/06/15,Saturday,شنبه
440,"2,541,928","2,540,981","2,570,657","2,570,656",52640,2.05%,2025-09-07,1404/06/16,Sunday,یکشنبه
441,"2,623,296","2,623,296","2,623,296","2,623,296",5886,0.22%,2025-09-08,1404/06/17,Monday,دوشنبه
442,"2,630,316","2,627,927","2,630,316","2,629,182",1310,0.05%,2025-09-09,1404/06/18,Tuesday,سه‌شنبه
443,"2,631,304","2,628,991","2,631,304","2,630,492",46498,1.77%,2025-09-13,1404/06/22,Saturday,شنبه
444,"2,631,964","2,631,964","2,676,990","2,676,990",54,-,2025-09-14,1404/06/23,Sunday,یکشنبه
445,"2,690,151","2,676,978","2,696,455","2,677,044",46237,1.76%,2025-09-15,1404/06/24,Monday,دوشنبه
446,"2,675,130","2,629,297","2,675,130","2,630,807",37637,1.45%,2025-09-16,1404/06/25,Tuesday,سه‌شنبه
447,"2,622,250","2,591,986","2,622,250","2,593,170",50575,1.99%,2025-09-17,1404/06/26,Wednesday,چهارشنبه
448,"2,578,522","2,542,504","2,578,522","2,542,595",38142,1.52%,2025-09-20,1404/06/29,Saturday,شنبه
449,"2,522,556","2,504,014","2,522,556","2,504,453",35720,1.43%,2025-09-21,1404/06/30,Sunday,یکشنبه
450,"2,513,186","2,513,186","2,540,445","2,540,173",4100,0.16%,2025-09-22,1404/06/31,Monday,دوشنبه
451,"2,541,431","2,538,355","2,546,378","2,544,273",20017,0.79%,2025-09-23,1404/07/01,Tuesday,سه‌شنبه
452,"2,532,422","2,522,105","2,532,422","2,524,256",53270,2.11%,2025-09-24,1404/07/02,Wednesday,چهارشنبه
453,"2,536,148","2,536,148","2,577,526","2,577,526",61846,2.4%,2025-09-27,1404/07/05,Saturday,شنبه
454,"2,591,543","2,591,543","2,639,373","2,639,372",61161,2.32%,2025-09-28,1404/07/06,Sunday,یکشنبه
455,"2,654,501","2,654,501","2,700,533","2,700,533",34644,1.28%,2025-09-29,1404/07/07,Monday,دوشنبه
456,"2,741,161","2,735,174","2,745,359","2,735,177",6693,0.25%,2025-09-30,1404/07/08,Tuesday,سه‌شنبه
457,"2,723,265","2,712,571","2,730,334","2,728,484",64849,2.38%,2025-10-01,1404/07/09,Wednesday,چهارشنبه
458,"2,760,859","2,760,859","2,793,333","2,793,333",60726,2.17%,2025-10-04,1404/07/12,Saturday,شنبه
459,"2,818,694","2,818,694","2,854,060","2,854,059",36638,1.28%,2025-10-05,1404/07/13,Sunday,یکشنبه
460,"2,883,702","2,883,702","2,900,408","2,890,697",41446,1.43%,2025-10-06,1404/07/14,Monday,دوشنبه
461,"2,892,879","2,892,879","2,936,010","2,932,143",6084,0.21%,2025-10-07,1404/07/15,Tuesday,سه‌شنبه
462,"2,948,963","2,925,711","2,949,345","2,926,059",24283,0.83%,2025-10-08,1404/07/16,Wednesday,چهارشنبه
