,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali
1104,"1,397,200","1,355,180","1,397,200","1,364,180",536,0.04%,2018/01/03,1396/10/13
1105,"1,359,560","1,358,870","1,372,720","1,372,030",230,0.02%,2018/01/06,1396/10/16
1106,"1,370,880","1,363,260","1,380,110","1,372,260",2770,0.2%,2018/01/07,1396/10/17
1107,"1,374,110","1,365,340","1,374,110","1,369,490",14780,1.08%,2018/01/08,1396/10/18
1108,"1,370,410","1,367,880","1,384,500","1,384,270",1610,0.12%,2018/01/09,1396/10/19
1109,"1,382,420","1,381,270","1,387,500","1,385,880",2793,0.2%,2018/01/10,1396/10/20
1110,"1,413,360","1,391,890","1,421,440","1,393,270",9230,0.66%,2018/01/13,1396/10/23
1111,"1,394,420","1,394,190","1,404,580","1,402,500",460,0.03%,2018/01/14,1396/10/24
1112,"1,402,740","1,398,580","1,405,970","1,402,040",11780,0.84%,2018/01/15,1396/10/25
1113,"1,406,200","1,402,740","1,414,510","1,413,820",9930,0.71%,2018/01/16,1396/10/26
1114,"1,413,360","1,399,970","1,413,360","1,403,890",7885,0.56%,2018/01/17,1396/10/27
1115,"1,422,590","1,422,130","1,445,220","1,441,750",230,0.02%,2018/01/20,1396/10/30
1116,"1,442,680","1,433,210","1,454,680","1,441,520",1160,0.08%,2018/01/21,1396/11/01
1117,"1,444,290","1,438,750","1,449,830","1,442,680",5770,0.4%,2018/01/22,1396/11/02
1118,"1,446,370","1,443,600","1,455,600","1,448,450",6000,0.41%,2018/01/23,1396/11/03
1119,"1,451,680","1,450,060","1,456,070","1,454,450",6412,0.44%,2018/01/24,1396/11/04
1120,"1,439,210","1,439,210","1,448,450","1,447,290",6690,0.46%,2018/01/27,1396/11/07
1121,"1,448,450","1,438,060","1,450,990","1,440,600",2080,0.14%,2018/01/28,1396/11/08
1122,"1,440,370","1,436,900","1,444,290","1,442,680",12460,0.86%,2018/01/29,1396/11/09
1123,"1,443,600","1,442,910","1,457,220","1,455,140",2770,0.19%,2018/01/30,1396/11/10
1124,"1,461,380","1,453,990","1,462,990","1,457,910",11023,0.76%,2018/01/31,1396/11/11
1125,"1,473,610","1,472,230","1,483,770","1,478,690",4620,0.31%,2018/02/03,1396/11/14
1126,"1,478,230","1,477,540","1,489,310","1,483,310",3000,0.2%,2018/02/04,1396/11/15
1127,"1,484,460","1,479,380","1,512,170","1,480,310",5540,0.38%,2018/02/05,1396/11/16
1128,"1,478,690","1,472,230","1,493,930","1,474,770",2300,0.16%,2018/02/06,1396/11/17
1129,"1,475,920","1,467,150","1,477,770","1,477,070",7518,0.51%,2018/02/07,1396/11/18
1130,"1,492,080","1,490,230","1,493,240","1,490,460",29320,1.97%,2018/02/10,1396/11/21
1131,"1,528,560","1,515,860","1,549,100","1,519,780",23310,1.56%,2018/02/12,1396/11/23
1132,"1,517,010","1,496,240","1,517,480","1,496,470",9470,0.64%,2018/02/13,1396/11/24
1133,"1,496,930","1,483,770","1,511,940","1,487,000",14200,0.96%,2018/02/14,1396/11/25
1134,"1,442,910","1,417,970","1,456,070","1,456,070",12700,0.88%,2018/02/17,1396/11/28
1135,"1,440,600","1,426,520","1,448,220","1,443,370",11022,0.77%,2018/02/18,1396/11/29
1136,"1,427,900","1,423,280","1,438,980","1,438,750",460,0.03%,2018/02/21,1396/12/02
1137,"1,438,520","1,437,830","1,438,980","1,438,290",27010,1.88%,2018/02/22,1396/12/03
1138,"1,451,680","1,451,680","1,465,300","1,465,300",28860,1.97%,2018/02/24,1396/12/05
1139,"1,469,460","1,469,460","1,499,470","1,494,160",24700,1.68%,2018/02/25,1396/12/06
1140,"1,495,540","1,469,460","1,496,470","1,469,460",4610,0.31%,2018/02/26,1396/12/07
1141,"1,470,610","1,463,220","1,482,620","1,474,070",220,0.01%,2018/02/27,1396/12/08
1142,"1,473,840","1,468,070","1,477,540","1,473,850",12230,0.83%,2018/02/28,1396/12/09
1143,"1,479,610","1,478,920","1,486,540","1,486,080",4150,0.28%,2018/03/01,1396/12/10
1144,"1,491,860","1,485,850","1,492,090","1,490,230",4840,0.33%,2018/03/03,1396/12/12
1145,"1,493,000","1,485,390","1,496,470","1,485,390",12920,0.87%,2018/03/04,1396/12/13
1146,"1,487,460","1,484,460","1,498,310","1,498,310",1380,0.09%,2018/03/05,1396/12/14
1147,"1,504,090","1,496,010","1,505,010","1,496,930",1620,0.11%,2018/03/06,1396/12/15
1148,"1,497,620","1,494,850","1,501,080","1,498,550",2070,0.14%,2018/03/07,1396/12/16
1149,"1,497,390","1,496,470","1,501,550","1,500,620",8780,0.59%,2018/03/08,1396/12/17
1150,"1,514,470","1,509,400","1,517,940","1,509,400",10150,0.67%,2018/03/10,1396/12/19
1151,"1,509,630","1,508,010","1,519,550","1,519,550",14090,0.93%,2018/03/11,1396/12/20
1152,"1,518,400","1,517,010","1,533,870","1,533,640",3000,0.2%,2018/03/12,1396/12/21
1153,"1,533,410","1,530,640","1,538,480","1,530,640",10860,0.71%,2018/03/13,1396/12/22
1154,"1,530,870","1,512,860","1,531,100","1,519,780",1150,0.08%,2018/03/14,1396/12/23
1155,"1,520,710","1,517,250","1,522,560","1,518,630",4160,0.27%,2018/03/15,1396/12/24
1156,"1,512,860","1,512,860","1,532,710","1,522,790",10850,0.71%,2018/03/17,1396/12/26
1157,"1,524,860","1,523,020","1,535,480","1,533,640",230,0.01%,2018/03/18,1396/12/27
1158,"1,532,480","1,528,330","1,534,790","1,533,410",87260,5.69%,2018/03/19,1396/12/28
1159,"1,599,430","1,597,820","1,623,210","1,620,670",24930,1.56%,2018/03/25,1397/01/05
1160,"1,619,750","1,594,820","1,621,600","1,595,740",21470,1.36%,2018/03/26,1397/01/06
1161,"1,595,970","1,574,270","1,595,970","1,574,270",14310,0.91%,2018/03/27,1397/01/07
1162,"1,578,890","1,576,580","1,589,740","1,588,580",3230,0.2%,2018/03/28,1397/01/08
1163,"1,589,740","1,589,740","1,591,810","1,591,810",10160,0.64%,2018/03/29,1397/01/09
1164,"1,600,820","1,600,360","1,608,210","1,601,970",4390,0.27%,2018/04/03,1397/01/14
1165,"1,599,200","1,595,280","1,608,670","1,606,360",460,0.03%,2018/04/04,1397/01/15
1166,"1,606,820","1,606,820","1,606,820","1,606,820",90040,5.6%,2018/04/05,1397/01/16
1167,"1,671,460","1,671,460","1,739,570","1,696,860",16160,0.95%,2018/04/07,1397/01/18
1168,"1,707,940","1,699,170","1,785,970","1,713,020",134360,8.51%,2018/04/08,1397/01/19
1169,"1,601,050","1,562,260","1,653,230","1,578,660",83800,5.31%,2018/04/09,1397/01/20
1170,"1,575,650","1,575,420","1,671,460","1,662,460",27240,1.67%,2018/04/10,1397/01/21
1171,"1,654,150","1,633,600","1,664,540","1,635,220",18700,1.14%,2018/04/11,1397/01/22
1172,"1,641,450","1,640,070","1,655,300","1,653,920",51020,3.08%,2018/04/12,1397/01/23
1173,"1,699,860","1,697,550","1,726,870","1,704,940",16620,0.98%,2018/04/15,1397/01/26
1174,"1,699,630","1,683,930","1,714,870","1,688,320",3000,0.18%,2018/04/16,1397/01/27
1175,"1,688,090","1,686,930","1,701,940","1,691,320",9460,0.56%,2018/04/17,1397/01/28
1176,"1,688,550","1,688,090","1,704,480","1,700,780",2070,0.12%,2018/04/18,1397/01/29
1177,"1,698,710","1,695,940","1,700,090","1,698,710",4160,0.25%,2018/04/19,1397/01/30
1178,"1,713,020","1,694,550","1,713,020","1,694,550",2310,0.14%,2018/04/21,1397/02/01
1179,"1,698,710","1,687,390","1,699,170","1,692,240",21010,1.24%,2018/04/22,1397/02/02
1180,"1,695,010","1,693,170","1,714,170","1,713,250",690,0.04%,2018/04/23,1397/02/03
1181,"1,711,400","1,710,250","1,716,480","1,712,560",12000,0.7%,2018/04/24,1397/02/04
1182,"1,713,250","1,713,250","1,725,720","1,724,560",2540,0.15%,2018/04/25,1397/02/05
1183,"1,723,410","1,722,720","1,727,100","1,727,100",29780,1.72%,2018/04/26,1397/02/06
1184,"1,736,110","1,734,950","1,770,740","1,756,880",40410,2.3%,2018/04/28,1397/02/08
1185,"1,762,890","1,760,810","1,798,900","1,797,290",14770,0.82%,2018/04/29,1397/02/09
1186,"1,798,670","1,798,210","1,843,460","1,812,060",55640,3.07%,2018/04/30,1397/02/10
1187,"1,821,760","1,821,060","1,867,700","1,867,700",17310,0.93%,2018/05/01,1397/02/11
1188,"1,882,480","1,865,390","1,885,940","1,885,010",80810,4.29%,2018/05/03,1397/02/13
1189,"2,006,220","1,954,270","2,084,710","1,965,820",99970,5.36%,2018/05/05,1397/02/15
1190,"1,966,050","1,821,530","1,966,280","1,865,850",26090,1.4%,2018/05/06,1397/02/16
1191,"1,868,160","1,842,070","1,941,580","1,891,940",47560,2.51%,2018/05/07,1397/02/17
1192,"1,960,740","1,926,110","2,031,380","1,939,500",55640,2.87%,2018/05/08,1397/02/18
1193,"1,943,420","1,942,040","1,996,980","1,995,140",21240,1.06%,2018/05/09,1397/02/19
1194,"2,009,910","2,006,220","2,041,080","2,016,380",102510,5.36%,2018/05/10,1397/02/20
1195,"1,963,510","1,904,640","1,963,510","1,913,870",74570,4.05%,2018/05/12,1397/02/22
1196,"1,907,180","1,830,760","1,909,260","1,839,300",16200,0.88%,2018/05/13,1397/02/23
1197,"1,841,380","1,826,200","1,868,900","1,855,500",2100,0.11%,2018/05/14,1397/02/24
1198,"1,857,600","1,838,900","1,867,700","1,853,400",11100,0.6%,2018/05/15,1397/02/25
1199,"1,851,300","1,842,300","1,864,500","1,864,500",12700,0.69%,2018/05/16,1397/02/26
1200,"1,856,400","1,847,400","1,857,300","1,851,800",21000,1.15%,2018/05/17,1397/02/27
1201,"1,820,400","1,793,800","1,849,200","1,830,800",62800,3.43%,2018/05/19,1397/02/29
1202,"1,836,800","1,825,900","1,904,600","1,893,600",21300,1.14%,2018/05/20,1397/02/30
1203,"1,888,500","1,850,400","1,896,100","1,872,300",1200,0.06%,2018/05/21,1397/02/31
1204,"1,867,700","1,858,500","1,886,200","1,873,500",32300,1.72%,2018/05/22,1397/03/01
1205,"1,880,600","1,879,300","1,907,200","1,905,800",7200,0.38%,2018/05/23,1397/03/02
1206,"1,911,600","1,896,100","1,912,500","1,898,600",11800,0.62%,2018/05/24,1397/03/03
1207,"1,890,800","1,888,500","1,910,400","1,910,400",19600,1.03%,2018/05/26,1397/03/05
1208,"1,903,500","1,902,100","1,938,100","1,930,000",50800,2.63%,2018/05/27,1397/03/06
1209,"1,947,400","1,947,100","1,980,800","1,980,800",11700,0.59%,2018/05/28,1397/03/07
1210,"1,994,900","1,954,100","2,008,800","1,969,100",-,-,2018/05/29,1397/03/08
1211,"1,967,700","1,961,200","1,973,900","1,969,100",11400,0.58%,2018/05/30,1397/03/09
1212,"1,968,100","1,957,700","1,968,800","1,957,700",12700,0.65%,2018/05/31,1397/03/10
1213,"1,946,200","1,941,600","1,976,200","1,970,400",19700,1%,2018/06/02,1397/03/12
1214,"1,969,500","1,969,100","1,990,100","1,990,100",8100,0.41%,2018/06/03,1397/03/13
1215,"1,991,200","1,976,000","1,994,000","1,982,000",53100,2.68%,2018/06/07,1397/03/17
1216,"2,014,300","2,014,300","2,051,200","2,035,100",11500,0.57%,2018/06/09,1397/03/19
1217,"2,027,000","2,025,900","2,069,300","2,046,600",56400,2.76%,2018/06/10,1397/03/20
1218,"2,053,300","2,052,900","2,111,300","2,103,000",16800,0.8%,2018/06/11,1397/03/21
1219,"2,107,300","2,100,700","2,178,200","2,119,800",28400,1.36%,2018/06/12,1397/03/22
1220,"2,120,500","2,076,600","2,125,100","2,091,400",27900,1.35%,2018/06/13,1397/03/23
1221,"2,091,000","2,062,800","2,091,000","2,063,500",56300,2.73%,2018/06/14,1397/03/24
1222,"2,114,500","2,106,700","2,145,000","2,119,800",53600,2.53%,2018/06/17,1397/03/27
1223,"2,120,000","2,118,200","2,173,600","2,173,400",23300,1.07%,2018/06/18,1397/03/28
1224,"2,179,100","2,166,700","2,209,400","2,196,700",12700,0.58%,2018/06/19,1397/03/29
1225,"2,199,000","2,197,600","2,228,100","2,209,400",30900,1.4%,2018/06/20,1397/03/30
1226,"2,197,800","2,197,800","2,241,300","2,240,300",338500,15.11%,2018/06/21,1397/03/31
1227,"2,428,700","2,413,700","2,740,400","2,578,800",218400,9.25%,2018/06/23,1397/04/02
1228,"2,576,700","2,331,700","2,592,600","2,360,400",31400,1.33%,2018/06/24,1397/04/03
1229,"2,359,000","2,308,400","2,432,200","2,391,800",1100,0.05%,2018/06/25,1397/04/04
1230,"2,390,200","2,302,900","2,394,100","2,392,900",39300,1.64%,2018/06/26,1397/04/05
1231,"2,398,900","2,398,000","2,537,200","2,432,200",15200,0.62%,2018/06/27,1397/04/06
1232,"2,434,000","2,412,600","2,451,100","2,447,400",900,0.04%,2018/06/28,1397/04/07
1233,"2,359,500","2,359,500","2,457,600","2,448,300",8500,0.35%,2018/06/30,1397/04/09
1234,"2,447,400","2,425,300","2,495,700","2,439,800",37600,1.57%,2018/07/01,1397/04/10
1235,"2,437,900","2,386,900","2,440,500","2,402,200",65800,2.82%,2018/07/02,1397/04/11
1236,"2,408,200","2,322,500","2,409,300","2,336,400",57700,2.53%,2018/07/03,1397/04/12
1237,"2,335,400","2,271,700","2,336,800","2,278,700",95500,4.19%,2018/07/04,1397/04/13
1238,"2,278,000","2,277,000","2,395,200","2,374,200",22800,0.97%,2018/07/05,1397/04/14
1239,"2,336,400","2,331,700","2,375,600","2,351,400",10400,0.44%,2018/07/07,1397/04/16
1240,"2,353,700","2,336,400","2,354,800","2,341,000",81300,3.6%,2018/07/08,1397/04/17
1241,"2,287,000","2,250,900","2,298,300","2,259,700",32800,1.45%,2018/07/10,1397/04/19
1242,"2,260,200","2,259,300","2,300,600","2,292,500",10200,0.45%,2018/07/11,1397/04/20
1243,"2,291,300","2,276,300","2,292,000","2,282,300",69100,3.03%,2018/07/12,1397/04/21
1244,"2,384,800","2,350,200","2,414,900","2,351,400",44600,1.93%,2018/07/14,1397/04/23
1245,"2,352,800","2,292,500","2,368,700","2,306,800",58700,2.54%,2018/07/15,1397/04/24
1246,"2,307,300","2,287,900","2,368,700","2,365,500",11500,0.49%,2018/07/16,1397/04/25
1247,"2,364,100","2,359,500","2,400,800","2,377,000",51700,2.18%,2018/07/17,1397/04/26
1248,"2,374,900","2,370,300","2,435,600","2,428,700",23100,0.96%,2018/07/18,1397/04/27
1249,"2,425,900","2,405,400","2,435,400","2,405,600",273600,11.37%,2018/07/19,1397/04/28
1250,"2,613,400","2,609,900","2,689,600","2,679,200",75300,2.81%,2018/07/21,1397/04/30
1251,"2,679,000","2,679,000","2,791,400","2,754,500",61400,2.28%,2018/07/22,1397/04/31
1252,"2,693,100","2,674,600","2,795,800","2,693,100",5800,0.22%,2018/07/23,1397/05/01
1253,"2,668,800","2,635,300","2,742,700","2,687,300",84200,3.13%,2018/07/24,1397/05/02
1254,"2,698,800","2,681,500","2,775,000","2,771,500",1200,0.04%,2018/07/25,1397/05/03
1255,"2,775,000","2,750,800","2,800,400","2,772,700",424800,15.32%,2018/07/26,1397/05/04
1256,"2,919,300","2,919,300","3,232,100","3,197,500",90000,2.81%,2018/07/28,1397/05/06
1257,"3,129,400","3,070,500","3,329,100","3,287,500",302400,10.13%,2018/07/29,1397/05/07
1258,"3,117,800","2,892,800","3,266,800","2,985,100",30000,1.02%,2018/07/30,1397/05/08
1259,"2,982,800","2,934,300","3,084,400","2,955,100",69200,2.34%,2018/07/31,1397/05/09
1260,"3,001,300","2,980,500","3,049,700","3,024,300",26100,0.87%,2018/08/01,1397/05/10
1261,"3,049,700","2,979,700","3,061,300","2,998,200",197800,7.06%,2018/08/02,1397/05/11
1262,"2,885,800","2,719,600","2,885,800","2,800,400",41500,1.5%,2018/08/04,1397/05/13
1263,"2,862,700","2,698,800","2,862,700","2,758,900",164000,6.32%,2018/08/05,1397/05/14
1264,"2,631,900","2,581,100","2,731,100","2,594,900",288600,11.12%,2018/08/06,1397/05/15
1265,"2,583,400","2,581,100","2,885,800","2,883,500",62400,2.16%,2018/08/07,1397/05/16
1266,"2,920,500","2,881,200","3,045,100","2,945,900",108500,3.68%,2018/08/08,1397/05/17
1267,"2,957,400","2,943,500","3,070,500","3,054,400",97150,3.29%,2018/08/09,1397/05/18
1268,"3,033,420","2,902,830","3,074,670","2,957,250",13950,0.47%,2018/08/11,1397/05/20
1269,"2,938,900","2,928,500","2,975,900","2,971,200",11500,0.39%,2018/08/12,1397/05/21
1270,"3,024,300","2,952,800","3,031,300","2,959,700",58900,2.03%,2018/08/13,1397/05/22
1271,"2,936,600","2,884,700","2,966,600","2,900,800",56600,1.95%,2018/08/14,1397/05/23
1272,"2,913,500","2,885,800","2,968,900","2,957,400",26600,0.91%,2018/08/15,1397/05/24
1273,"2,955,100","2,927,400","2,980,500","2,930,800",20200,0.69%,2018/08/16,1397/05/25
1274,"2,900,830","2,881,200","2,947,000","2,910,600",2900,0.1%,2018/08/18,1397/05/27
1275,"2,914,700","2,898,500","2,934,300","2,913,500",39300,1.35%,2018/08/19,1397/05/28
1276,"2,923,900","2,919,300","2,966,600","2,952,800",3400,0.12%,2018/08/20,1397/05/29
1277,"2,958,600","2,956,200","2,962,000","2,956,200",17300,0.59%,2018/08/21,1397/05/30
1278,"2,940,100","2,935,500","2,944,700","2,938,900",19700,0.67%,2018/08/23,1397/06/01
1279,"2,934,900","2,934,300","2,962,000","2,958,600",77900,2.63%,2018/08/25,1397/06/03
1280,"2,955,100","2,955,100","3,054,900","3,036,500",40900,1.35%,2018/08/26,1397/06/04
1281,"3,041,700","3,041,700","3,105,700","3,077,400",28900,0.94%,2018/08/27,1397/06/05
1282,"3,047,400","3,047,400","3,107,500","3,106,300",6900,0.22%,2018/08/28,1397/06/06
1283,"3,116,700","3,100,500","3,128,200","3,113,200",197400,6.34%,2018/08/29,1397/06/07
1284,"3,128,200","3,128,200","3,331,400","3,310,600",143200,4.33%,2018/09/01,1397/06/10
1285,"3,344,100","3,324,500","3,557,600","3,453,800",147700,4.28%,2018/09/02,1397/06/11
1286,"3,511,500","3,354,500","3,654,600","3,601,500",113100,3.14%,2018/09/03,1397/06/12
1287,"3,735,400","3,571,500","3,809,300","3,714,600",131600,3.67%,2018/09/04,1397/06/13
1288,"3,647,700","3,566,900","3,693,900","3,583,000",39200,1.11%,2018/09/05,1397/06/14
1289,"3,550,700","3,476,800","3,560,000","3,543,800",101600,2.95%,2018/09/06,1397/06/15
1290,"3,428,400","3,342,900","3,474,500","3,442,200",230900,6.71%,2018/09/08,1397/06/17
1291,"3,497,600","3,497,600","3,705,400","3,673,100",55400,1.51%,2018/09/09,1397/06/18
1292,"3,765,400","3,590,000","3,906,300","3,728,500",11600,0.31%,2018/09/10,1397/06/19
1293,"3,670,800","3,599,200","3,748,100","3,716,900",30100,0.81%,2018/09/11,1397/06/20
1294,"3,777,000","3,730,800","3,802,400","3,747,000",5700,0.15%,2018/09/12,1397/06/21
1295,"3,751,600","3,747,000","3,765,400","3,752,700",165100,4.4%,2018/09/13,1397/06/22
1296,"3,924,700","3,837,000","3,977,800","3,917,800",25400,0.65%,2018/09/15,1397/06/24
1297,"3,924,700","3,894,700","3,947,800","3,943,200",78500,1.99%,2018/09/16,1397/06/25
1298,"4,007,800","4,003,200","4,024,000","4,021,700",2910,0.07%,2018/09/17,1397/06/26
1299,"4,018,790","4,018,790","4,018,790","4,018,790",177210,4.41%,2018/09/18,1397/06/27
1300,"4,007,800","3,991,700","4,231,800","4,196,000",326700,7.79%,2018/09/22,1397/06/31
1301,"4,273,300","4,254,900","4,591,900","4,522,700",376300,8.32%,2018/09/23,1397/07/01
1302,"4,485,700","4,363,400","4,903,600","4,899,000",591000,12.06%,2018/09/24,1397/07/02
1303,"4,795,100","4,795,100","5,577,700","5,490,000",600300,12.28%,2018/09/25,1397/07/03
1304,"5,217,600","4,656,600","5,309,900","4,889,700",3730,0.08%,2018/09/26,1397/07/04
1305,"4,885,970","4,885,970","4,885,970","4,885,970",70070,1.45%,2018/09/27,1397/07/05
1306,"4,882,810","4,755,800","4,990,200","4,815,900",556400,13.06%,2018/09/29,1397/07/07
1307,"4,778,900","4,259,500","4,848,200","4,259,500",634900,17.52%,2018/09/30,1397/07/08
1308,"3,624,600","3,624,600","3,624,600","3,624,600",406300,11.21%,2018/10/01,1397/07/09
1309,"4,074,800","4,030,900","4,088,600","4,030,900",258890,6.86%,2018/10/02,1397/07/10
1310,"3,818,140","3,691,290","3,864,270","3,772,010",3632,0.1%,2018/10/03,1397/07/11
1311,"3,534,600","3,509,200","3,779,300","3,779,300",283900,7.51%,2018/10/06,1397/07/14
1312,"4,086,300","3,901,600","4,097,900","4,063,200",173200,4.26%,2018/10/07,1397/07/15
1313,"4,109,400","4,109,400","4,363,400","4,236,400",4600,0.11%,2018/10/08,1397/07/16
1314,"4,305,700","4,167,100","4,414,200","4,241,000",14640,0.35%,2018/10/09,1397/07/17
1315,"4,237,895","4,164,090","4,249,430","4,226,360",-,-,2018/10/10,1397/07/18
1316,"4,226,360","4,226,360","4,226,360","4,226,360",115310,2.8%,2018/10/11,1397/07/19
1317,"4,111,050","4,111,050","4,111,050","4,111,050",14831,0.36%,2018/10/13,1397/07/21
1318,"4,105,928","4,024,441","4,166,695","4,097,792",229,0.01%,2018/10/14,1397/07/22
1319,"4,106,093","4,057,040","4,145,100","4,098,021",10041,0.25%,2018/10/15,1397/07/23
1320,"4,105,280","4,053,390","4,122,580","4,087,980",-,-,2018/10/17,1397/07/25
1321,"4,087,980","4,087,980","4,087,980","4,087,980",154520,3.93%,2018/10/18,1397/07/26
1322,"3,933,460","3,933,460","3,933,460","3,933,460",140680,3.58%,2018/10/20,1397/07/28
1323,"4,096,050","4,058,000","4,117,960","4,074,140",23060,0.57%,2018/10/21,1397/07/29
1324,"4,064,920","4,021,100","4,078,760","4,051,080",41510,1.04%,2018/10/22,1397/07/30
1325,"4,031,480","4,002,650","4,053,390","4,009,570",25370,0.63%,2018/10/23,1397/08/01
1326,"4,038,400","4,009,570","4,041,860","4,034,940",170517,4.23%,2018/10/24,1397/08/02
1327,"4,081,419","4,007,953","4,152,905","4,081,480",98036,2.4%,2018/10/26,1397/08/04
1328,"4,113,343","4,045,472","4,225,072","4,179,516",97778,2.4%,2018/10/27,1397/08/05
1329,"4,138,750","4,054,798","4,166,893","4,081,738",77862,1.91%,2018/10/28,1397/08/06
1330,"4,183,786","4,115,508","4,270,390","4,159,600",91168,2.24%,2018/10/30,1397/08/08
1331,"4,187,711","4,037,918","4,240,894","4,068,432",8112,0.2%,2018/10/31,1397/08/09
1332,"4,140,676","4,047,600","4,208,583","4,076,544",134054,3.29%,2018/11/02,1397/08/11
1333,"4,070,494","4,049,327","4,260,704","4,210,598",94753,2.3%,2018/11/03,1397/08/12
1334,"4,044,109","3,989,917","4,144,244","4,115,845",2793,0.07%,2018/11/04,1397/08/13
1335,"4,085,270","4,026,033","4,198,192","4,113,052",31352,0.77%,2018/11/05,1397/08/14
1336,"4,104,800","4,081,700","4,118,700","4,081,700",97000,2.43%,2018/11/10,1397/08/19
1337,"4,040,200","3,984,700","4,079,400","3,984,700",124600,3.23%,2018/11/11,1397/08/20
1338,"3,994,000","3,848,500","3,994,000","3,860,100",221600,6.09%,2018/11/12,1397/08/21
1339,"3,855,500","3,636,100","3,855,500","3,638,500",198600,5.77%,2018/11/13,1397/08/22
1340,"3,590,000","3,370,600","3,590,000","3,439,900",290210,8.44%,2018/11/14,1397/08/23
1341,"3,548,360","3,482,710","3,722,940","3,695,230",43920,1.19%,2018/11/16,1397/08/25
1342,"3,581,790","3,552,410","3,762,700","3,739,150",58360,1.59%,2018/11/17,1397/08/26
1343,"3,583,510","3,515,420","3,756,980","3,680,790",47500,1.29%,2018/11/18,1397/08/27
1344,"3,601,470","3,568,690","3,802,850","3,728,290",11750,0.32%,2018/11/19,1397/08/28
1345,"3,585,780","3,563,180","3,786,780","3,716,540",31850,0.86%,2018/11/20,1397/08/29
