,Open,Low,High,Close,Change,ChangePercent,Date_Gregorian,Date_Jalali,weekday_en,weekday_fa
3127,351.8500,351.7000,351.7000,351.7000,2.2,0.63%,1992-03-05,1370/12/15,Thursday,پنج‌شنبه
3128,352.7000,349.50,349.50,349.50,0.45,0.13%,1992-03-06,1370/12/16,Friday,جمعه
3129,349.75,349.0500,349.0500,349.0500,-,-,1992-03-09,1370/12/19,Monday,دوشنبه
3130,349.5500,349.0500,349.0500,349.0500,1.25,0.36%,1992-03-10,1370/12/20,Tuesday,سه‌شنبه
3131,350.8500,350.3000,350.3000,350.3000,2.9,0.83%,1992-03-11,1370/12/21,Wednesday,چهارشنبه
3132,351.6000,347.4000,347.4000,347.4000,0.45,0.13%,1992-03-12,1370/12/22,Thursday,پنج‌شنبه
3133,349.0500,346.9500,346.9500,346.9500,3.4,0.99%,1992-03-13,1370/12/23,Friday,جمعه
3134,348.1000,343.5500,343.5500,343.5500,3,0.88%,1992-03-16,1370/12/26,Monday,دوشنبه
3135,344.25,340.5500,340.5500,340.5500,1.9,0.56%,1992-03-17,1370/12/27,Tuesday,سه‌شنبه
3136,342,338.6500,338.6500,338.6500,0.3,0.09%,1992-03-18,1370/12/28,Wednesday,چهارشنبه
3137,339.8500,338.9500,338.9500,338.9500,0.5,0.15%,1992-03-19,1370/12/29,Thursday,پنج‌شنبه
3138,340.1000,338.4500,338.4500,338.4500,0.2,0.06%,1992-03-20,1370/12/30,Friday,جمعه
3139,339.25,338.25,338.25,338.25,1.35,0.4%,1992-03-23,1371/01/03,Monday,دوشنبه
3140,339.9000,339.6000,339.6000,339.6000,1.65,0.49%,1992-03-24,1371/01/04,Tuesday,سه‌شنبه
3141,343.25,341.25,341.25,341.25,0.5,0.15%,1992-03-25,1371/01/05,Wednesday,چهارشنبه
3142,341.5500,340.75,340.75,340.75,1.7,0.5%,1992-03-26,1371/01/06,Thursday,پنج‌شنبه
3143,343.3500,342.4500,342.4500,342.4500,0.6,0.18%,1992-03-27,1371/01/07,Friday,جمعه
3144,344,341.8500,341.8500,341.8500,1.55,0.45%,1992-03-30,1371/01/10,Monday,دوشنبه
3145,344.9500,343.4000,343.4000,343.4000,0.85,0.25%,1992-03-31,1371/01/11,Tuesday,سه‌شنبه
3146,345,342.5500,342.5500,342.5500,2,0.59%,1992-04-01,1371/01/12,Wednesday,چهارشنبه
3147,343.1500,340.5500,340.5500,340.5500,0.35,0.1%,1992-04-02,1371/01/13,Thursday,پنج‌شنبه
3148,342,340.9000,340.9000,340.9000,0.85,0.25%,1992-04-03,1371/01/14,Friday,جمعه
3149,341.1000,340.0500,340.0500,340.0500,1.5,0.44%,1992-04-06,1371/01/17,Monday,دوشنبه
3150,340.3500,338.5500,338.5500,338.5500,0.7,0.21%,1992-04-07,1371/01/18,Tuesday,سه‌شنبه
3151,339.1500,337.8500,337.8500,337.8500,1.75,0.52%,1992-04-08,1371/01/19,Wednesday,چهارشنبه
3152,339.6000,339.6000,339.6000,339.6000,1.45,0.43%,1992-04-09,1371/01/20,Thursday,پنج‌شنبه
3153,342.75,341.0500,341.0500,341.0500,1.7,0.5%,1992-04-10,1371/01/21,Friday,جمعه
3154,342.75,339.3500,339.3500,339.3500,0.15,0.04%,1992-04-13,1371/01/24,Monday,دوشنبه
3155,339.75,339.50,339.50,339.50,3.6,1.07%,1992-04-14,1371/01/25,Tuesday,سه‌شنبه
3156,341.3100,335.9000,335.9000,335.9000,1.45,0.43%,1992-04-15,1371/01/26,Wednesday,چهارشنبه
3157,337.5500,337.3500,337.3500,337.3500,0.65,0.19%,1992-04-16,1371/01/27,Thursday,پنج‌شنبه
3158,338.25,338,338,338,1,0.3%,1992-04-17,1371/01/28,Friday,جمعه
3159,338.1500,337,337,337,3.35,0.99%,1992-04-20,1371/01/31,Monday,دوشنبه
3160,342.0500,340.3500,340.3500,340.3500,1.7,0.5%,1992-04-21,1371/02/01,Tuesday,سه‌شنبه
3161,340.8500,338.6500,338.6500,338.6500,0.3,0.09%,1992-04-22,1371/02/02,Wednesday,چهارشنبه
3162,340.0500,338.3500,338.3500,338.3500,1.85,0.55%,1992-04-23,1371/02/03,Thursday,پنج‌شنبه
3163,338.25,336.50,336.50,336.50,0.35,0.1%,1992-04-24,1371/02/04,Friday,جمعه
3164,337.1000,336.1500,336.1500,336.1500,0.15,0.04%,1992-04-27,1371/02/07,Monday,دوشنبه
3165,337.75,336.3000,336.3000,336.3000,0.55,0.16%,1992-04-28,1371/02/08,Tuesday,سه‌شنبه
3166,336.9500,335.75,335.75,335.75,1.4,0.42%,1992-04-29,1371/02/09,Wednesday,چهارشنبه
3167,337.75,337.1500,337.1500,337.1500,1.4,0.42%,1992-04-30,1371/02/10,Thursday,پنج‌شنبه
3168,338.6500,338.5500,338.5500,338.5500,1.8,0.53%,1992-05-01,1371/02/11,Friday,جمعه
3169,338.50,336.75,336.75,336.75,0.3,0.09%,1992-05-04,1371/02/14,Monday,دوشنبه
3170,337.4500,337.0500,337.0500,337.0500,0.3,0.09%,1992-05-05,1371/02/15,Tuesday,سه‌شنبه
3171,337.4500,336.75,336.75,336.75,1.3,0.39%,1992-05-06,1371/02/16,Wednesday,چهارشنبه
3172,336.9500,335.4500,335.4500,335.4500,0.2,0.06%,1992-05-07,1371/02/17,Thursday,پنج‌شنبه
3173,337.75,335.6500,335.6500,335.6500,0.85,0.25%,1992-05-08,1371/02/18,Friday,جمعه
3174,337.1500,336.50,336.50,336.50,1.5,0.45%,1992-05-11,1371/02/21,Monday,دوشنبه
3175,336.75,335,335,335,0.85,0.25%,1992-05-12,1371/02/22,Tuesday,سه‌شنبه
3176,336.4500,335.8500,335.8500,335.8500,1.8,0.54%,1992-05-13,1371/02/23,Wednesday,چهارشنبه
3177,338.3500,337.6500,337.6500,337.6500,1,0.3%,1992-05-14,1371/02/24,Thursday,پنج‌شنبه
3178,340.3500,338.6500,338.6500,338.6500,-,-,1992-05-15,1371/02/25,Friday,جمعه
3179,338.5500,338.6500,338.6500,338.6500,0.85,0.25%,1992-05-18,1371/02/28,Monday,دوشنبه
3180,338.7000,337.8000,337.8000,337.8000,0.1,0.03%,1992-05-19,1371/02/29,Tuesday,سه‌شنبه
3181,337.9000,337.9000,337.9000,337.9000,0.75,0.22%,1992-05-20,1371/02/30,Wednesday,چهارشنبه
3182,337.9000,337.1500,337.1500,337.1500,0.7,0.21%,1992-05-21,1371/02/31,Thursday,پنج‌شنبه
3183,337.2000,337.8500,337.8500,337.8500,0.5,0.15%,1992-05-22,1371/03/01,Friday,جمعه
3184,337.9500,338.3500,338.3500,338.3500,0.2,0.06%,1992-05-25,1371/03/04,Monday,دوشنبه
3185,338.4500,338.1500,338.1500,338.1500,0.35,0.1%,1992-05-26,1371/03/05,Tuesday,سه‌شنبه
3186,338.2000,337.8000,337.8000,337.8000,0.5,0.15%,1992-05-27,1371/03/06,Wednesday,چهارشنبه
3187,337.8500,337.3000,337.3000,337.3000,0.75,0.22%,1992-05-28,1371/03/07,Thursday,پنج‌شنبه
3188,337.2000,336.5500,336.5500,336.5500,1.3,0.39%,1992-05-29,1371/03/08,Friday,جمعه
3189,336.75,337.8500,337.8500,337.8500,1.1,0.33%,1992-06-01,1371/03/11,Monday,دوشنبه
3190,337.75,338.9500,338.9500,338.9500,0.45,0.13%,1992-06-02,1371/03/12,Tuesday,سه‌شنبه
3191,338.75,338.50,338.50,338.50,0.25,0.07%,1992-06-03,1371/03/13,Wednesday,چهارشنبه
3192,338.5500,338.75,338.75,338.75,-,-,1992-06-04,1371/03/14,Thursday,پنج‌شنبه
3193,338.75,338.75,338.75,338.75,0.6,0.18%,1992-06-05,1371/03/15,Friday,جمعه
3194,338.8000,338.1500,338.1500,338.1500,0.1,0.03%,1992-06-08,1371/03/18,Monday,دوشنبه
3195,338.3000,338.0500,338.0500,338.0500,0.15,0.04%,1992-06-09,1371/03/19,Tuesday,سه‌شنبه
3196,338.0500,337.9000,337.9000,337.9000,2.35,0.7%,1992-06-10,1371/03/20,Wednesday,چهارشنبه
3197,337.8500,340.25,340.25,340.25,2.5,0.73%,1992-06-11,1371/03/21,Thursday,پنج‌شنبه
3198,340.25,342.75,342.75,342.75,-,-,1992-06-12,1371/03/22,Friday,جمعه
3199,342.5500,342.75,342.75,342.75,0.6,0.18%,1992-06-15,1371/03/25,Monday,دوشنبه
3200,342.8500,342.1500,342.1500,342.1500,0.55,0.16%,1992-06-16,1371/03/26,Tuesday,سه‌شنبه
3201,342.0500,341.6000,341.6000,341.6000,0.9,0.26%,1992-06-17,1371/03/27,Wednesday,چهارشنبه
3202,341.5500,342.50,342.50,342.50,1.55,0.45%,1992-06-18,1371/03/28,Thursday,پنج‌شنبه
3203,342.4500,340.9500,340.9500,340.9500,2.5,0.73%,1992-06-19,1371/03/29,Friday,جمعه
3204,341.4000,343.4500,343.4500,343.4500,0.9,0.26%,1992-06-22,1371/04/01,Monday,دوشنبه
3205,343.4500,344.3500,344.3500,344.3500,1.45,0.42%,1992-06-23,1371/04/02,Tuesday,سه‌شنبه
3206,344.2000,342.9000,342.9000,342.9000,0.15,0.04%,1992-06-24,1371/04/03,Wednesday,چهارشنبه
3207,342.9500,343.0500,343.0500,343.0500,0.5,0.15%,1992-06-25,1371/04/04,Thursday,پنج‌شنبه
3208,343.0500,342.5500,342.5500,342.5500,1.15,0.34%,1992-06-26,1371/04/05,Friday,جمعه
3209,342.50,343.7000,343.7000,343.7000,0.45,0.13%,1992-06-29,1371/04/08,Monday,دوشنبه
3210,343.75,343.25,343.25,343.25,0.9,0.26%,1992-06-30,1371/04/09,Tuesday,سه‌شنبه
3211,343.3000,344.1500,344.1500,344.1500,2.1,0.61%,1992-07-01,1371/04/10,Wednesday,چهارشنبه
3212,344.1500,346.25,346.25,346.25,-,-,1992-07-02,1371/04/11,Thursday,پنج‌شنبه
3213,346.25,346.25,346.25,346.25,0.4,0.12%,1992-07-03,1371/04/12,Friday,جمعه
3214,346.1500,346.6500,346.6500,346.6500,0.25,0.07%,1992-07-06,1371/04/15,Monday,دوشنبه
3215,346.5500,346.4000,346.4000,346.4000,0.95,0.27%,1992-07-07,1371/04/16,Tuesday,سه‌شنبه
3216,346.3000,347.3500,347.3500,347.3500,1.35,0.39%,1992-07-08,1371/04/17,Wednesday,چهارشنبه
3217,347.3500,348.7000,348.7000,348.7000,0.45,0.13%,1992-07-09,1371/04/18,Thursday,پنج‌شنبه
3218,348.4500,348.25,348.25,348.25,0.7,0.2%,1992-07-10,1371/04/19,Friday,جمعه
3219,348.5500,348.9500,348.9500,348.9500,1.9,0.54%,1992-07-13,1371/04/22,Monday,دوشنبه
3220,349.25,350.8500,350.8500,350.8500,2.85,0.81%,1992-07-14,1371/04/23,Tuesday,سه‌شنبه
3221,350.8500,353.7000,353.7000,353.7000,1.2,0.34%,1992-07-15,1371/04/24,Wednesday,چهارشنبه
3222,353.7000,352.50,352.50,352.50,4.7,1.33%,1992-07-16,1371/04/25,Thursday,پنج‌شنبه
3223,352.50,357.2000,357.2000,357.2000,1.7,0.48%,1992-07-17,1371/04/26,Friday,جمعه
3224,358,358.9000,358.9000,358.9000,1.25,0.35%,1992-07-20,1371/04/29,Monday,دوشنبه
3225,358.8500,357.6500,357.6500,357.6500,1.6,0.45%,1992-07-21,1371/04/30,Tuesday,سه‌شنبه
3226,357.5500,359.25,359.25,359.25,1.25,0.35%,1992-07-22,1371/04/31,Wednesday,چهارشنبه
3227,359.3500,358,358,358,1.5,0.42%,1992-07-23,1371/05/01,Thursday,پنج‌شنبه
3228,357.9500,359.50,359.50,359.50,1.45,0.4%,1992-07-24,1371/05/02,Friday,جمعه
3229,358.75,358.0500,358.0500,358.0500,1.2,0.34%,1992-07-27,1371/05/05,Monday,دوشنبه
3230,359.25,359.25,359.25,359.25,2.6,0.73%,1992-07-28,1371/05/06,Tuesday,سه‌شنبه
3231,359.2000,356.6500,356.6500,356.6500,0.1,0.03%,1992-07-29,1371/05/07,Wednesday,چهارشنبه
3232,356.8500,356.75,356.75,356.75,1.1,0.31%,1992-07-30,1371/05/08,Thursday,پنج‌شنبه
3233,356.9500,357.8500,357.8500,357.8500,4.6,1.3%,1992-07-31,1371/05/09,Friday,جمعه
3234,358.25,353.25,353.25,353.25,0.1,0.03%,1992-08-03,1371/05/12,Monday,دوشنبه
3235,353.3500,353.1500,353.1500,353.1500,3.5,1%,1992-08-04,1371/05/13,Tuesday,سه‌شنبه
3236,353.0500,349.6500,349.6500,349.6500,0.1,0.03%,1992-08-05,1371/05/14,Wednesday,چهارشنبه
3237,349.75,349.5500,349.5500,349.5500,1.05,0.3%,1992-08-06,1371/05/15,Thursday,پنج‌شنبه
3238,349.5500,350.6000,350.6000,350.6000,0.45,0.13%,1992-08-07,1371/05/16,Friday,جمعه
3239,350.8500,350.1500,350.1500,350.1500,2.25,0.65%,1992-08-10,1371/05/19,Monday,دوشنبه
3240,350.0500,347.9000,347.9000,347.9000,7.65,2.25%,1992-08-11,1371/05/20,Tuesday,سه‌شنبه
3241,347.9500,340.25,340.25,340.25,5.15,1.54%,1992-08-12,1371/05/21,Wednesday,چهارشنبه
3242,340.6000,335.1000,335.1000,335.1000,0.45,0.13%,1992-08-13,1371/05/22,Thursday,پنج‌شنبه
3243,335.25,335.5500,335.5500,335.5500,1.7,0.51%,1992-08-14,1371/05/23,Friday,جمعه
3244,336.1000,337.25,337.25,337.25,1.05,0.31%,1992-08-17,1371/05/26,Monday,دوشنبه
3245,337.3500,336.2000,336.2000,336.2000,1.65,0.49%,1992-08-18,1371/05/27,Tuesday,سه‌شنبه
3246,336.25,337.8500,337.8500,337.8500,0.1,0.03%,1992-08-19,1371/05/28,Wednesday,چهارشنبه
3247,337.75,337.75,337.75,337.75,0.1,0.03%,1992-08-20,1371/05/29,Thursday,پنج‌شنبه
3248,337.75,337.6500,337.6500,337.6500,4.15,1.23%,1992-08-21,1371/05/30,Friday,جمعه
3249,338.25,341.8000,341.8000,341.8000,1.3,0.38%,1992-08-24,1371/06/02,Monday,دوشنبه
3250,341.5500,340.50,340.50,340.50,2.1,0.62%,1992-08-25,1371/06/03,Tuesday,سه‌شنبه
3251,340.3500,338.4000,338.4000,338.4000,0.75,0.22%,1992-08-26,1371/06/04,Wednesday,چهارشنبه
3252,338.25,339.1500,339.1500,339.1500,0.55,0.16%,1992-08-27,1371/06/05,Thursday,پنج‌شنبه
3253,339.0500,339.7000,339.7000,339.7000,2.75,0.81%,1992-08-28,1371/06/06,Friday,جمعه
3254,340.1000,342.4500,342.4500,342.4500,1.7,0.5%,1992-08-31,1371/06/09,Monday,دوشنبه
3255,342.3500,340.75,340.75,340.75,1.85,0.55%,1992-09-01,1371/06/10,Tuesday,سه‌شنبه
3256,340.75,338.9000,338.9000,338.9000,2.25,0.66%,1992-09-02,1371/06/11,Wednesday,چهارشنبه
3257,339.1000,341.1500,341.1500,341.1500,0.35,0.1%,1992-09-03,1371/06/12,Thursday,پنج‌شنبه
3258,341.4000,341.50,341.50,341.50,1.65,0.48%,1992-09-04,1371/06/13,Friday,جمعه
3259,342.0500,343.1500,343.1500,343.1500,0.7,0.2%,1992-09-07,1371/06/16,Monday,دوشنبه
3260,342.4500,342.4500,342.4500,342.4500,0.4,0.12%,1992-09-08,1371/06/17,Tuesday,سه‌شنبه
3261,342.0500,342.0500,342.0500,342.0500,0.1,0.03%,1992-09-09,1371/06/18,Wednesday,چهارشنبه
3262,342.0500,342.1500,342.1500,342.1500,1.15,0.34%,1992-09-10,1371/06/19,Thursday,پنج‌شنبه
3263,342.25,341,341,341,5.7,1.67%,1992-09-11,1371/06/20,Friday,جمعه
3264,339.25,346.7000,346.7000,346.7000,0.45,0.13%,1992-09-14,1371/06/23,Monday,دوشنبه
3265,346.6500,346.25,346.25,346.25,2.95,0.85%,1992-09-15,1371/06/24,Tuesday,سه‌شنبه
3266,346.4500,349.2000,349.2000,349.2000,1.2,0.34%,1992-09-16,1371/06/25,Wednesday,چهارشنبه
3267,349.3500,348,348,348,3.25,0.93%,1992-09-17,1371/06/26,Thursday,پنج‌شنبه
3268,348.1500,351.25,351.25,351.25,3.55,1.02%,1992-09-18,1371/06/27,Friday,جمعه
3269,350.25,347.7000,347.7000,347.7000,1.8,0.52%,1992-09-21,1371/06/30,Monday,دوشنبه
3270,347.7000,349.50,349.50,349.50,0.55,0.16%,1992-09-22,1371/06/31,Tuesday,سه‌شنبه
3271,349.9000,348.9500,348.9500,348.9500,0.4,0.11%,1992-09-23,1371/07/01,Wednesday,چهارشنبه
3272,348.9000,349.3500,349.3500,349.3500,0.05,0.01%,1992-09-24,1371/07/02,Thursday,پنج‌شنبه
3273,349.2000,349.3000,349.3000,349.3000,1.2,0.34%,1992-09-25,1371/07/03,Friday,جمعه
3274,349.6500,348.1000,348.1000,348.1000,0.65,0.19%,1992-09-28,1371/07/06,Monday,دوشنبه
3275,348.1000,348.75,348.75,348.75,0.2,0.06%,1992-09-29,1371/07/07,Tuesday,سه‌شنبه
3276,348.9500,348.5500,348.5500,348.5500,0.2,0.06%,1992-09-30,1371/07/08,Wednesday,چهارشنبه
3277,348.5500,348.3500,348.3500,348.3500,0.2,0.06%,1992-10-01,1371/07/09,Thursday,پنج‌شنبه
3278,348.1500,348.5500,348.5500,348.5500,2.2,0.63%,1992-10-02,1371/07/10,Friday,جمعه
3279,349,350.75,350.75,350.75,0.35,0.1%,1992-10-05,1371/07/13,Monday,دوشنبه
3280,350.50,350.4000,350.4000,350.4000,0.45,0.13%,1992-10-06,1371/07/14,Tuesday,سه‌شنبه
3281,350.4500,350.8500,350.8500,350.8500,0.85,0.24%,1992-10-07,1371/07/15,Wednesday,چهارشنبه
3282,351.0500,350,350,350,0.55,0.16%,1992-10-08,1371/07/16,Thursday,پنج‌شنبه
3283,350,350.5500,350.5500,350.5500,4.65,1.34%,1992-10-09,1371/07/17,Friday,جمعه
3284,350.9500,345.9000,345.9000,345.9000,1.45,0.42%,1992-10-12,1371/07/20,Monday,دوشنبه
3285,346.0500,344.4500,344.4500,344.4500,2.7,0.79%,1992-10-13,1371/07/21,Tuesday,سه‌شنبه
3286,344.4500,341.75,341.75,341.75,0.4,0.12%,1992-10-14,1371/07/22,Wednesday,چهارشنبه
3287,342,341.3500,341.3500,341.3500,0.9,0.26%,1992-10-15,1371/07/23,Thursday,پنج‌شنبه
3288,341.3500,342.25,342.25,342.25,0.45,0.13%,1992-10-16,1371/07/24,Friday,جمعه
3289,342.8000,342.7000,342.7000,342.7000,1.05,0.31%,1992-10-19,1371/07/27,Monday,دوشنبه
3290,342.75,343.75,343.75,343.75,-,-,1992-10-20,1371/07/28,Tuesday,سه‌شنبه
3291,343.6000,343.75,343.75,343.75,1.2,0.35%,1992-10-21,1371/07/29,Wednesday,چهارشنبه
3292,343.75,342.5500,342.5500,342.5500,0.8,0.23%,1992-10-22,1371/07/30,Thursday,پنج‌شنبه
3293,342.4000,343.3500,343.3500,343.3500,2.6,0.76%,1992-10-23,1371/08/01,Friday,جمعه
3294,343.6000,340.75,340.75,340.75,3.2,0.95%,1992-10-26,1371/08/04,Monday,دوشنبه
3295,340.7000,337.5500,337.5500,337.5500,1.6,0.47%,1992-10-27,1371/08/05,Tuesday,سه‌شنبه
3296,337.6500,339.1500,339.1500,339.1500,0.5,0.15%,1992-10-28,1371/08/06,Wednesday,چهارشنبه
3297,339.25,339.6500,339.6500,339.6500,0.05,0.01%,1992-10-29,1371/08/07,Thursday,پنج‌شنبه
3298,339.50,339.7000,339.7000,339.7000,0.25,0.07%,1992-10-30,1371/08/08,Friday,جمعه
3299,339.6500,339.9500,339.9500,339.9500,2,0.59%,1992-11-02,1371/08/11,Monday,دوشنبه
3300,340.0500,337.9500,337.9500,337.9500,0.4,0.12%,1992-11-03,1371/08/12,Tuesday,سه‌شنبه
3301,338.0500,337.5500,337.5500,337.5500,0.8,0.24%,1992-11-04,1371/08/13,Wednesday,چهارشنبه
3302,337.3500,336.75,336.75,336.75,0.95,0.28%,1992-11-05,1371/08/14,Thursday,پنج‌شنبه
3303,336.6000,335.8000,335.8000,335.8000,2.45,0.73%,1992-11-06,1371/08/15,Friday,جمعه
3304,336,333.3500,333.3500,333.3500,3.1,0.94%,1992-11-09,1371/08/18,Monday,دوشنبه
3305,333.4000,330.25,330.25,330.25,2,0.61%,1992-11-10,1371/08/19,Tuesday,سه‌شنبه
3306,330.75,332.25,332.25,332.25,0.7,0.21%,1992-11-11,1371/08/20,Wednesday,چهارشنبه
3307,332.8000,332.9500,332.9500,332.9500,3,0.9%,1992-11-12,1371/08/21,Thursday,پنج‌شنبه
3308,333.75,335.9500,335.9500,335.9500,1.3,0.39%,1992-11-13,1371/08/22,Friday,جمعه
3309,336.0500,334.6500,334.6500,334.6500,0.8,0.24%,1992-11-16,1371/08/25,Monday,دوشنبه
3310,334.4500,335.4500,335.4500,335.4500,0.45,0.13%,1992-11-17,1371/08/26,Tuesday,سه‌شنبه
3311,335.5500,335,335,335,0.25,0.07%,1992-11-18,1371/08/27,Wednesday,چهارشنبه
3312,334.9500,335.25,335.25,335.25,0.2,0.06%,1992-11-19,1371/08/28,Thursday,پنج‌شنبه
3313,335.3500,335.4500,335.4500,335.4500,0.9,0.27%,1992-11-20,1371/08/29,Friday,جمعه
3314,335.9000,334.5500,334.5500,334.5500,0.3,0.09%,1992-11-23,1371/09/02,Monday,دوشنبه
3315,334.50,334.8500,334.8500,334.8500,1.2,0.36%,1992-11-24,1371/09/03,Tuesday,سه‌شنبه
3316,334.8500,333.6500,333.6500,333.6500,1.2,0.36%,1992-11-25,1371/09/04,Wednesday,چهارشنبه
3317,333.7000,334.8500,334.8500,334.8500,0.1,0.03%,1992-11-26,1371/09/05,Thursday,پنج‌شنبه
3318,334.8500,334.75,334.75,334.75,0.2,0.06%,1992-11-27,1371/09/06,Friday,جمعه
3319,334.5500,334.5500,334.5500,334.5500,0.6,0.18%,1992-11-30,1371/09/09,Monday,دوشنبه
3320,334.4000,335.1500,335.1500,335.1500,0.75,0.22%,1992-12-01,1371/09/10,Tuesday,سه‌شنبه
3321,334.75,335.9000,335.9000,335.9000,0.35,0.1%,1992-12-02,1371/09/11,Wednesday,چهارشنبه
3322,335.8500,335.5500,335.5500,335.5500,0.41,0.12%,1992-12-03,1371/09/12,Thursday,پنج‌شنبه
3323,335.6600,335.9600,335.9600,335.9600,0.19,0.06%,1992-12-04,1371/09/13,Friday,جمعه
3324,335.6500,336.1500,336.1500,336.1500,0.55,0.16%,1992-12-07,1371/09/16,Monday,دوشنبه
3325,336.1500,335.6000,335.6000,335.6000,1.75,0.52%,1992-12-08,1371/09/17,Tuesday,سه‌شنبه
3326,335.4500,333.8500,333.8500,333.8500,0.3,0.09%,1992-12-09,1371/09/18,Wednesday,چهارشنبه
3327,333.9500,334.1500,334.1500,334.1500,1.1,0.33%,1992-12-10,1371/09/19,Thursday,پنج‌شنبه
3328,334,335.25,335.25,335.25,0.45,0.13%,1992-12-11,1371/09/20,Friday,جمعه
3329,335.25,334.8000,334.8000,334.8000,0.05,0.01%,1992-12-14,1371/09/23,Monday,دوشنبه
3330,334.7000,334.75,334.75,334.75,3,0.9%,1992-12-15,1371/09/24,Tuesday,سه‌شنبه
3331,334.6000,337.75,337.75,337.75,0.5,0.15%,1992-12-16,1371/09/25,Wednesday,چهارشنبه
3332,337.50,338.25,338.25,338.25,1.05,0.31%,1992-12-17,1371/09/26,Thursday,پنج‌شنبه
3333,338.2000,337.2000,337.2000,337.2000,3,0.9%,1992-12-18,1371/09/27,Friday,جمعه
3334,337.2000,334.2000,334.2000,334.2000,1.75,0.53%,1992-12-21,1371/09/30,Monday,دوشنبه
3335,334.1500,332.4500,332.4500,332.4500,0.8,0.24%,1992-12-22,1371/10/01,Tuesday,سه‌شنبه
3336,332.8500,333.25,333.25,333.25,0.15,0.05%,1992-12-23,1371/10/02,Wednesday,چهارشنبه
3337,333.3000,333.1000,333.1000,333.1000,0.9,0.27%,1992-12-24,1371/10/03,Thursday,پنج‌شنبه
3338,333,334,334,334,0.75,0.23%,1992-12-25,1371/10/04,Friday,جمعه
3339,333.50,333.25,333.25,333.25,0.25,0.08%,1992-12-28,1371/10/07,Monday,دوشنبه
3340,333.25,333,333,333,0.4,0.12%,1992-12-29,1371/10/08,Tuesday,سه‌شنبه
3341,333.0500,333.4000,333.4000,333.4000,0.25,0.08%,1992-12-30,1371/10/09,Wednesday,چهارشنبه
3342,333.3500,333.1500,333.1500,333.1500,4.6,1.4%,1992-12-31,1371/10/10,Thursday,پنج‌شنبه
3343,333.0500,328.5500,328.5500,328.5500,0.7,0.21%,1993-01-04,1371/10/14,Monday,دوشنبه
3344,328.6500,329.25,329.25,329.25,0.65,0.2%,1993-01-05,1371/10/15,Tuesday,سه‌شنبه
3345,329.1500,329.9000,329.9000,329.9000,0.35,0.11%,1993-01-06,1371/10/16,Wednesday,چهارشنبه
3346,330.3500,329.5500,329.5500,329.5500,0.1,0.03%,1993-01-07,1371/10/17,Thursday,پنج‌شنبه
3347,329.4000,329.4500,329.4500,329.4500,1.3,0.4%,1993-01-08,1371/10/18,Friday,جمعه
3348,329.1000,328.1500,328.1500,328.1500,0.75,0.23%,1993-01-11,1371/10/21,Monday,دوشنبه
3349,328.1000,328.9000,328.9000,328.9000,0.75,0.23%,1993-01-12,1371/10/22,Tuesday,سه‌شنبه
3350,328.8500,328.1500,328.1500,328.1500,0.45,0.14%,1993-01-13,1371/10/23,Wednesday,چهارشنبه
3351,327.9000,327.7000,327.7000,327.7000,-,-,1993-01-14,1371/10/24,Thursday,پنج‌شنبه
3352,327.8000,327.7000,327.7000,327.7000,0.8,0.24%,1993-01-15,1371/10/25,Friday,جمعه
3353,328.0500,328.50,328.50,328.50,0.35,0.11%,1993-01-18,1371/10/28,Monday,دوشنبه
3354,329,328.8500,328.8500,328.8500,1.05,0.32%,1993-01-19,1371/10/29,Tuesday,سه‌شنبه
3355,328.6500,329.9000,329.9000,329.9000,0.3,0.09%,1993-01-20,1371/10/30,Wednesday,چهارشنبه
3356,329.75,329.6000,329.6000,329.6000,0.85,0.26%,1993-01-21,1371/11/01,Thursday,پنج‌شنبه
3357,329.5500,328.75,328.75,328.75,0.2,0.06%,1993-01-22,1371/11/02,Friday,جمعه
3358,328.75,328.9500,328.9500,328.9500,2.3,0.7%,1993-01-25,1371/11/05,Monday,دوشنبه
3359,329.0500,331.25,331.25,331.25,1.4,0.42%,1993-01-26,1371/11/06,Tuesday,سه‌شنبه
3360,331,329.8500,329.8500,329.8500,0.35,0.11%,1993-01-27,1371/11/07,Wednesday,چهارشنبه
3361,329.75,330.2000,330.2000,330.2000,0.35,0.11%,1993-01-28,1371/11/08,Thursday,پنج‌شنبه
3362,330.1500,329.8500,329.8500,329.8500,-,-,1993-01-29,1371/11/09,Friday,جمعه
3363,329.9500,329.8500,329.8500,329.8500,0.2,0.06%,1993-02-01,1371/11/12,Monday,دوشنبه
3364,330,329.6500,329.6500,329.6500,0.9,0.27%,1993-02-02,1371/11/13,Tuesday,سه‌شنبه
3365,329.75,328.75,328.75,328.75,0.35,0.11%,1993-02-03,1371/11/14,Wednesday,چهارشنبه
3366,328.6000,328.4000,328.4000,328.4000,0.45,0.14%,1993-02-04,1371/11/15,Thursday,پنج‌شنبه
3367,328.3500,327.9500,327.9500,327.9500,0.15,0.05%,1993-02-05,1371/11/16,Friday,جمعه
3368,328.0500,327.8000,327.8000,327.8000,0.7,0.21%,1993-02-08,1371/11/19,Monday,دوشنبه
3369,328,328.50,328.50,328.50,3.6,1.1%,1993-02-09,1371/11/20,Tuesday,سه‌شنبه
3370,328.4500,332.1000,332.1000,332.1000,0.6,0.18%,1993-02-10,1371/11/21,Wednesday,چهارشنبه
